Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Yunnan,Zhejiang
0,172,172,21,0,1256,0,0,0,0,0,0,6656,0,0,108,0,0,0,2,0,0,0,107,0,8,0,125,4,0,0,50,0
1,101,195,0,7,1358,0,31,7,0,11,137,8052,6,2,112,31,0,1,1,0,0,19,75,16,7,71,0,0,5,26,33,19
1,84,148,62,5,1115,1,6,4,2,10,108,8008,3,3,117,23,0,0,0,0,0,5,20,10,13,63,112,4,4,27,53,16
0,74,185,55,3,1178,6,11,0,9,21,378,8060,7,8,99,74,0,0,31,0,0,2,36,44,9,137,300,8,3,30,51,31
0,157,0,35,0,1022,0,10,7,2,0,161,7736,8,10,92,65,5,0,15,1,0,9,30,0,11,120,219,5,2,20,38,25
0,274,240,22,18,816,0,13,5,5,17,75,7286,6,4,78,52,0,6,22,0,1,3,26,49,9,89,243,7,1,18,153,41
2,396,400,0,14,883,3,0,0,0,28,0,7139,9,13,124,0,0,0,0,0,0,0,37,0,20,0,0,3,2,19,0,0
2,517,0,62,1,1810,1,20,10,109,64,115,7985,9,13,88,122,1,13,64,0,1,7,40,32,13,157,475,7,0,19,98,69
2,432,413,51,7,915,3,76,10,0,98,299,9219,9,23,92,33,10,7,24,0,0,17,34,52,18,455,124,1,0,18,75,51
6,587,260,0,11,1016,2,31,13,0,108,0,8878,12,29,113,46,6,8,52,0,0,7,39,90,14,0,161,10,2,41,134,0
10,750,202,99,0,1409,13,28,7,0,134,186,8874,20,30,106,0,1,11,46,1,3,7,52,111,19,0,121,0,2,0,0,34
0,856,0,69,5,1371,5,22,10,0,132,326,8033,0,26,122,54,0,4,54,0,0,4,55,98,20,0,158,1,2,20,216,129
8,973,648,64,8,1187,2,18,12,0,54,164,7793,18,23,91,26,3,8,25,0,0,7,39,96,26,0,179,6,5,24,0,59
18,0,168,66,4,1529,9,20,15,585,102,0,7547,48,89,107,32,1,31,37,2,0,5,35,146,20,995,174,7,3,46,264,77
0,2320,0,0,0,1611,0,0,0,0,0,133,8810,0,0,77,0,0,0,55,7,0,0,46,0,29,0,173,0,1,0,0,0
2,948,402,88,0,1798,5,24,29,16,90,75,10137,20,26,0,37,0,18,0,2,1,14,68,43,30,215,0,1,2,21,276,93
12,705,207,171,0,1678,11,35,63,18,88,156,9996,67,30,143,27,5,10,110,2,2,13,66,43,32,193,363,3,1,11,0,114
26,712,263,92,0,1882,0,20,55,17,111,0,10111,20,31,55,84,0,9,22,0,1,12,31,40,42,187,189,0,0,13,241,262
0,1031,0,0,0,1703,8,9,59,0,92,206,9487,0,66,66,31,2,9,58,3,0,0,35,46,46,149,185,2,0,11,89,184
14,1165,251,233,8,2135,5,0,0,5,223,163,9508,13,83,45,30,3,9,36,6,1,23,45,49,49,113,261,3,0,12,53,86
12,0,648,0,0,1737,1,30,155,0,0,0,9952,49,11,0,0,0,7,0,8,0,5,43,1,33,0,0,0,0,7,43,0
8,2360,0,155,0,1451,0,80,0,2,118,154,11981,0,14,77,41,0,1,58,12,2,10,28,31,48,17,215,1,3,6,56,99
0,1190,267,128,1,1403,0,212,89,0,94,161,14373,18,7,52,41,1,0,35,12,0,0,21,50,33,18,144,0,0,4,45,89
3,928,246,176,1,1125,3,44,189,6,69,302,13924,33,15,69,38,1,0,98,27,0,11,21,130,16,17,173,5,1,2,40,145
0,788,146,48,0,762,0,2,163,3,25,44,14377,18,13,23,23,0,0,30,34,0,0,18,17,8,4,79,2,0,0,21,106
2,533,103,42,0,900,2,2,207,2,13,80,14918,10,7,21,10,0,0,30,44,0,0,5,14,18,4,106,4,1,0,19,106
6,567,180,30,0,797,1,1,186,2,20,74,14717,5,9,7,4,2,0,14,84,1,0,9,29,22,12,71,4,1,0,16,245
0,482,0,78,0,1049,0,0,0,1,12,0,13721,0,1,15,13,0,0,20,102,0,0,23,28,20,1,76,0,0,0,16,90
0,0,0,0,0,0,0,0,0,0,0,0,14870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,17080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,15726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1411,654,0,0,2584,7,21,135,38,44,205,0,0,20,81,0,2,0,43,223,1,14,18,114,124,32,245,68,0,0,56,171
0,403,184,0,0,932,2,0,3,14,5,30,15774,0,79,17,0,0,0,10,107,0,5,13,0,24,9,74,42,0,0,55,45
1,782,387,141,1,1988,3,1,7,23,29,84,31406,0,208,51,0,137,0,5,97,0,2,43,73,136,17,182,40,0,0,159,87
0,0,0,0,0,0,0,0,0,0,0,0,14982,0,0,0,0,0,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
0,1015,414,184,1,2561,14,16,4,29,26,78,16953,0,234,8,12,285,0,5,96,0,11,53,46,161,78,207,136,0,0,284,74
0,550,271,310,2,1640,15,1,9,15,43,34,19705,111,93,16,2,23,0,2,64,1,2,25,24,87,18,111,58,0,0,264,32
0,584,283,338,0,1743,10,0,2,13,13,33,20252,258,109,9,1,32,0,1,32,1,5,35,31,87,52,97,51,0,0,309,30
3,307,234,144,0,1395,4,1,2,11,16,38,21362,172,90,4,4,4,0,0,50,0,5,27,37,43,45,123,52,0,0,194,23
2,342,181,142,2,1187,4,1,3,14,18,33,21255,155,87,4,1,12,0,1,49,0,2,12,25,50,49,69,58,0,6,189,19
0,630,283,217,0,1998,5,3,3,14,37,38,19398,256,143,4,4,33,0,3,34,14,7,27,22,92,73,161,51,0,0,290,28
1,894,271,345,1,2315,2,7,2,13,41,35,18626,200,205,37,1,36,0,0,74,20,7,39,26,76,67,126,59,0,6,378,21
18,996,315,348,1,2243,21,3,2,14,29,34,20865,198,213,34,0,88,0,3,86,15,8,13,4,82,112,94,97,0,9,87,21
4,908,331,520,0,2418,41,1,2,12,24,35,24895,254,260,10,0,76,0,43,88,31,2,22,26,68,141,120,63,0,10,68,25
5,1237,354,500,0,2775,246,0,2,13,63,29,27830,307,287,6,32,119,7,77,145,95,2,120,12,76,147,108,47,0,22,494,22
10,718,272,562,3,1815,399,7,2,13,44,27,29207,103,151,6,26,74,7,62,124,58,0,211,16,60,72,180,62,0,0,162,16
2,440,266,512,0,1572,273,88,2,11,87,23,23361,112,225,17,18,62,30,52,114,80,0,172,15,69,68,125,65,0,24,99,14
6,411,236,501,0,1847,383,44,0,13,40,21,20230,137,228,23,5,91,30,37,78,63,73,175,7,34,109,93,69,0,32,88,40
8,820,262,732,0,2919,690,93,2,15,85,31,16186,144,342,50,2,133,29,40,110,102,0,144,66,127,179,204,176,9,90,150,45
3,798,214,807,4,3412,1285,90,0,36,81,91,16423,174,437,26,27,150,58,36,104,74,0,122,63,510,224,124,126,8,100,175,53
1,840,235,924,4,3147,1807,69,2,29,105,48,18422,252,413,37,23,162,37,34,102,125,0,132,84,125,252,185,154,3,52,169,82
0,908,274,1234,36,3508,1829,136,1,36,128,80,19722,229,383,20,29,177,29,25,89,180,0,120,78,13,215,170,145,43,56,201,401
5,303,133,599,6,1837,2046,49,0,35,151,48,15850,105,216,22,1,73,35,24,107,129,118,83,106,8,112,78,76,7,19,129,521
507,228,119,736,120,1738,1854,147,11,42,105,181,14113,102,572,128,1091,107,17,0,342,49,9,258,441,10,90,376,70,55,31,736,4220
0,0,0,0,0,0,0,0,0,0,0,0,11641,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
